year,year_index,geo,income_quintile,expense_category,coordinate,expense,log_expense,age_group,family_income_group,income,log_income,expense_to_income_ratio
2017,7,Province 1,Lowest quintile,Food purchased from stores,C19,3650.0,3.562293,0 to 24 years,"Under $10,000",10600.0,4.025306,0.34433962
2017,7,Province 1,All quintiles,Food purchased from stores,C2,6364.0,3.80373,Total all ages,"Under $10,000",128400.0,5.108565,0.04956386
2017,7,Province 1,Lowest quintile,Food purchased from restaurants,C20,1331.0,3.124178,0 to 24 years,"$10,000 and over",112280.0,5.050302,0.01185429
2017,7,Province 1,Lowest quintile,Shelter,C21,11658.0,4.066624,0 to 24 years,"$15,000 and over",105510.0,5.023294,0.1104919
2017,7,Province 1,Lowest quintile,Principal accommodation,C22,11047.0,4.043244,0 to 24 years,"$20,000 and over",97460.0,4.988826,0.11334907
2017,7,Province 1,Lowest quintile,Rented living quarters,C23,6332.0,3.801541,0 to 24 years,"$25,000 and over",88450.0,4.946698,0.07158847
2017,7,Province 1,Lowest quintile,Owned living quarters,C24,3427.0,3.534914,0 to 24 years,"$30,000 and over",79180.0,4.898615,0.04328113
2017,7,Province 1,Lowest quintile,"Water, fuel and electricity for principal accommodation",C25,1288.0,3.109916,0 to 24 years,"$35,000 and over",70070.0,4.845532,0.01838162
2017,7,Province 1,Lowest quintile,Other accommodation,C26,611.0,2.786041,0 to 24 years,"$40,000 and over",61220.0,4.786893,0.0099804
2017,7,Province 1,Lowest quintile,Household operations,C27,2483.0,3.394977,0 to 24 years,"$45,000 and over",52900.0,4.723456,0.04693762
2017,7,Province 1,Lowest quintile,Communications,C28,1450.0,3.161368,0 to 24 years,"$50,000 and over",45100.0,4.654177,0.03215078
2017,7,Province 1,Lowest quintile,Household furnishings and equipment,C29,988.0,2.994757,0 to 24 years,"$60,000 and over",32380.0,4.510277,0.03051266
2017,7,Province 1,All quintiles,Food purchased from restaurants,C3,2604.0,3.415641,Total all ages,"$10,000 and over",8454340.0,6.92708,0.00030801
2017,7,Province 1,Lowest quintile,Household furnishings,C30,487.0,2.687529,0 to 24 years,"$70,000 and over",22730.0,4.356599,0.02142543
2017,7,Province 1,Lowest quintile,Household equipment,C31,435.0,2.638489,0 to 24 years,"$75,000 and over",18930.0,4.277151,0.0229794
2017,7,Province 1,Lowest quintile,Household appliances,C32,241.0,2.382017,0 to 24 years,"$80,000 and over",15640.0,4.194237,0.01540921
2017,7,Province 1,Lowest quintile,Clothing and accessories,C33,1516.0,3.180699,0 to 24 years,"$90,000 and over",10590.0,4.024896,0.14315392
2017,7,Province 1,Lowest quintile,Transportation,C34,4972.0,3.696531,0 to 24 years,Median total income,39880.0,4.600755,0.12467402
2017,7,Province 1,Second quintile,Total expenditure,C35,53000.0,4.724276,25 to 34 years,All income groups,1113200.0,6.046573,0.04761049
2017,7,Province 1,Second quintile,Food purchased from stores,C36,5150.0,3.711807,25 to 34 years,"Under $10,000",25170.0,4.400883,0.20460866
2017,7,Province 1,Second quintile,Food purchased from restaurants,C37,1500.0,3.176091,25 to 34 years,"$10,000 and over",1088030.0,6.036641,0.00137864
2017,7,Province 1,Second quintile,Shelter,C38,14518.0,4.161907,25 to 34 years,"$15,000 and over",1072030.0,6.030207,0.01354253
2017,7,Province 1,Second quintile,Principal accommodation,C39,13609.0,4.133826,25 to 34 years,"$20,000 and over",1051870.0,6.021962,0.01293791
2017,7,Province 1,All quintiles,Shelter,C4,18640.0,4.270446,Total all ages,"$15,000 and over",8380750.0,6.923283,0.00222414
2017,7,Province 1,Second quintile,Rented living quarters,C40,5304.0,3.724604,25 to 34 years,"$25,000 and over",1027320.0,6.011706,0.00516295
2017,7,Province 1,Second quintile,Owned living quarters,C41,6310.0,3.800029,25 to 34 years,"$30,000 and over",999650.0,5.999848,0.00631221
2017,7,Province 1,Second quintile,"Water, fuel and electricity for principal accommodation",C42,1995.0,3.299943,25 to 34 years,"$35,000 and over",969220.0,5.986422,0.00205836
2017,7,Province 1,Second quintile,Other accommodation,C43,909.0,2.958564,25 to 34 years,"$40,000 and over",935300.0,5.970951,0.00097188
2017,7,Province 1,Second quintile,Household operations,C44,3504.0,3.544564,25 to 34 years,"$45,000 and over",897730.0,5.953146,0.00390318
2017,7,Province 1,Second quintile,Communications,C45,1932.0,3.286007,25 to 34 years,"$50,000 and over",858030.0,5.933502,0.00225167
2017,7,Province 1,Second quintile,Household furnishings and equipment,C46,1549.0,3.190051,25 to 34 years,"$60,000 and over",772980.0,5.888168,0.00200393
2017,7,Province 1,Second quintile,Household furnishings,C47,614.0,2.788168,25 to 34 years,"$70,000 and over",682020.0,5.833797,0.00090027
2017,7,Province 1,Second quintile,Household equipment,C48,831.0,2.919601,25 to 34 years,"$75,000 and over",636160.0,5.803566,0.00130628
2017,7,Province 1,Second quintile,Household appliances,C49,356.0,2.55145,25 to 34 years,"$80,000 and over",590020.0,5.770867,0.00060337
2017,7,Province 1,All quintiles,Principal accommodation,C5,16811.0,4.225594,Total all ages,"$20,000 and over",8282080.0,6.918139,0.0020298
2017,7,Province 1,Second quintile,Clothing and accessories,C50,2451.0,3.389343,25 to 34 years,"$90,000 and over",500010.0,5.698979,0.0049019
2017,7,Province 1,Second quintile,Transportation,C51,8707.0,3.939869,25 to 34 years,Median total income,83660.0,4.922518,0.10407602
2017,7,Province 1,Third quintile,Total expenditure,C52,73637.0,4.867096,35 to 44 years,All income groups,1667820.0,6.222149,0.04415165
2017,7,Province 1,Third quintile,Food purchased from stores,C53,6620.0,3.820858,35 to 44 years,"Under $10,000",23680.0,4.374382,0.27956081
2017,7,Province 1,Third quintile,Food purchased from restaurants,C54,2334.0,3.368101,35 to 44 years,"$10,000 and over",1644140.0,6.215939,0.00141959
2017,7,Province 1,Third quintile,Shelter,C55,16944.0,4.229016,35 to 44 years,"$15,000 and over",1630070.0,6.212206,0.01039465
2017,7,Province 1,Third quintile,Principal accommodation,C56,15904.0,4.201506,35 to 44 years,"$20,000 and over",1612170.0,6.207411,0.00986496
2017,7,Province 1,Third quintile,Rented living quarters,C57,4234.0,3.626751,35 to 44 years,"$25,000 and over",1590350.0,6.201493,0.00266231
2017,7,Province 1,Third quintile,Owned living quarters,C58,9193.0,3.963457,35 to 44 years,"$30,000 and over",1566080.0,6.194814,0.00587007
2017,7,Province 1,Third quintile,"Water, fuel and electricity for principal accommodation",C59,2478.0,3.394101,35 to 44 years,"$35,000 and over",1538670.0,6.187145,0.00161048
2017,7,Province 1,All quintiles,Rented living quarters,C6,4038.0,3.606166,Total all ages,"$25,000 and over",8156530.0,6.911505,0.00049506
2017,7,Province 1,Third quintile,Other accommodation,C60,1039.0,3.016616,35 to 44 years,"$40,000 and over",1507000.0,6.178113,0.00068945
2017,7,Province 1,Third quintile,Household operations,C61,4575.0,3.660391,35 to 44 years,"$45,000 and over",1470420.0,6.167441,0.00311136
2017,7,Province 1,Third quintile,Communications,C62,2462.0,3.391288,35 to 44 years,"$50,000 and over",1430300.0,6.155427,0.00172132
2017,7,Province 1,Third quintile,Household furnishings and equipment,C63,2198.0,3.342028,35 to 44 years,"$60,000 and over",1341750.0,6.127672,0.00163816
2017,7,Province 1,Third quintile,Household furnishings,C64,882.0,2.945469,35 to 44 years,"$70,000 and over",1242190.0,6.094188,0.00071004
2017,7,Province 1,Third quintile,Household equipment,C65,1203.0,3.080266,35 to 44 years,"$75,000 and over",1188860.0,6.075131,0.00101189
2017,7,Province 1,Third quintile,Household appliances,C66,509.0,2.706718,35 to 44 years,"$80,000 and over",1134300.0,6.054728,0.00044873
2017,7,Province 1,Third quintile,Clothing and accessories,C67,3048.0,3.484015,35 to 44 years,"$90,000 and over",1020970.0,6.009013,0.0029854
2017,7,Province 1,Third quintile,Transportation,C68,12212.0,4.086787,35 to 44 years,Median total income,106470.0,5.027227,0.11469898
2017,7,Province 1,Fourth quintile,Total expenditure,C69,100560.0,5.002425,45 to 54 years,All income groups,1693470.0,6.228778,0.05938103
2017,7,Province 1,All quintiles,Owned living quarters,C7,10287.0,4.012289,Total all ages,"$30,000 and over",7978340.0,6.901913,0.00128937
2017,7,Province 1,Fourth quintile,Food purchased from stores,C70,7369.0,3.867409,45 to 54 years,"Under $10,000",19460.0,4.289143,0.3786742
2017,7,Province 1,Fourth quintile,Food purchased from restaurants,C71,2973.0,3.473195,45 to 54 years,"$10,000 and over",1674010.0,6.223758,0.00177598
2017,7,Province 1,Fourth quintile,Shelter,C72,21120.0,4.324694,45 to 54 years,"$15,000 and over",1662440.0,6.220746,0.01270422
2017,7,Province 1,Fourth quintile,Principal accommodation,C73,19225.0,4.283866,45 to 54 years,"$20,000 and over",1646970.0,6.216686,0.01167295
2017,7,Province 1,Fourth quintile,Rented living quarters,C74,2840.0,3.453318,45 to 54 years,"$25,000 and over",1626830.0,6.211342,0.00174573
2017,7,Province 1,Fourth quintile,Owned living quarters,C75,13452.0,4.128787,45 to 54 years,"$30,000 and over",1603940.0,6.205188,0.00838685
2017,7,Province 1,Fourth quintile,"Water, fuel and electricity for principal accommodation",C76,2933.0,3.467312,45 to 54 years,"$35,000 and over",1578740.0,6.198311,0.00185781
2017,7,Province 1,Fourth quintile,Other accommodation,C77,1895.0,3.277609,45 to 54 years,"$40,000 and over",1550060.0,6.190349,0.00122253
2017,7,Province 1,Fourth quintile,Household operations,C78,5409.0,3.733117,45 to 54 years,"$45,000 and over",1517920.0,6.181249,0.00356343
2017,7,Province 1,Fourth quintile,Communications,C79,2783.0,3.444513,45 to 54 years,"$50,000 and over",1483010.0,6.171144,0.00187659
2017,7,Province 1,All quintiles,"Water, fuel and electricity for principal accommodation",C8,2486.0,3.395501,Total all ages,"$35,000 and over",7687340.0,6.885776,0.00032339
2017,7,Province 1,Fourth quintile,Household furnishings and equipment,C80,2447.0,3.388634,45 to 54 years,"$60,000 and over",1406330.0,6.148087,0.00173999
2017,7,Province 1,Fourth quintile,Household furnishings,C81,991.0,2.996074,45 to 54 years,"$70,000 and over",1321700.0,6.121133,0.00074979
2017,7,Province 1,Fourth quintile,Household equipment,C82,1229.0,3.089552,45 to 54 years,"$75,000 and over",1276990.0,6.106187,0.00096242
2017,7,Province 1,Fourth quintile,Household appliances,C83,638.0,2.804821,45 to 54 years,"$80,000 and over",1230570.0,6.090106,0.00051846
2017,7,Province 1,Fourth quintile,Clothing and accessories,C84,3916.0,3.592843,45 to 54 years,"$90,000 and over",1135000.0,6.054996,0.00345022
2017,7,Province 1,Fourth quintile,Transportation,C85,15326.0,4.185429,45 to 54 years,Median total income,119630.0,5.07784,0.12811168
2017,7,Province 1,Highest quintile,Total expenditure,C86,170010.0,5.230474,55 to 64 years,All income groups,1801780.0,6.255702,0.09435669
2017,7,Province 1,Highest quintile,Food purchased from stores,C87,9025.0,3.955447,55 to 64 years,"Under $10,000",24790.0,4.394277,0.36405809
2017,7,Province 1,Highest quintile,Food purchased from restaurants,C88,4861.0,3.686726,55 to 64 years,"$10,000 and over",1776990.0,6.249685,0.00273552
2017,7,Province 1,Highest quintile,Shelter,C89,28957.0,4.461754,55 to 64 years,"$15,000 and over",1761720.0,6.245937,0.01643678
2017,7,Province 1,All quintiles,Other accommodation,C9,1829.0,3.262214,Total all ages,"$40,000 and over",7392760.0,6.868807,0.0002474
2017,7,Province 1,Highest quintile,Principal accommodation,C90,24268.0,4.385034,55 to 64 years,"$20,000 and over",1738950.0,6.240287,0.01395555
2017,7,Province 1,Highest quintile,Rented living quarters,C91,1485.0,3.171726,55 to 64 years,"$25,000 and over",1710590.0,6.233146,0.00086812
2017,7,Province 1,Highest quintile,Owned living quarters,C92,19047.0,4.279827,55 to 64 years,"$30,000 and over",1678670.0,6.224965,0.01134648
2017,7,Province 1,Highest quintile,"Water, fuel and electricity for principal accommodation",C93,3735.0,3.572291,55 to 64 years,"$35,000 and over",1645950.0,6.216417,0.00226921
2017,7,Province 1,Highest quintile,Other accommodation,C94,4690.0,3.671173,55 to 64 years,"$40,000 and over",1609980.0,6.20682,0.00291308
2017,7,Province 1,Highest quintile,Household operations,C95,7571.0,3.879153,55 to 64 years,"$45,000 and over",1568550.0,6.195498,0.00482675
2017,7,Province 1,Highest quintile,Communications,C96,3393.0,3.530584,55 to 64 years,"$50,000 and over",1522910.0,6.182674,0.00222797
2017,7,Province 1,Highest quintile,Household furnishings and equipment,C97,4175.0,3.620656,55 to 64 years,"$60,000 and over",1423580.0,6.153382,0.00293275
2017,7,Province 1,Highest quintile,Household furnishings,C98,1889.0,3.276232,55 to 64 years,"$70,000 and over",1313610.0,6.118466,0.00143802
2017,7,Province 1,Highest quintile,Household equipment,C99,2001.0,3.301247,55 to 64 years,"$75,000 and over",1256230.0,6.099069,0.00159286
2017,7,Province 10,Fourth quintile,Household equipment,C1000,1754.0,3.24403,45 to 54 years,"$75,000 and over",4870.0,3.687529,0.36016427
2017,7,Province 10,Fourth quintile,Household appliances,C1001,764.0,2.883093,45 to 54 years,"$80,000 and over",4680.0,3.670246,0.16324786
2017,7,Province 10,Fourth quintile,Clothing and accessories,C1002,4002.0,3.602277,45 to 54 years,"$90,000 and over",4300.0,3.633468,0.93069767
2017,7,Province 10,Fourth quintile,Transportation,C1003,17114.0,4.233352,45 to 54 years,Median total income,123200.0,5.090611,0.13891234
2017,7,Province 10,Highest quintile,Total expenditure,C1004,163828.0,5.214388,55 to 64 years,All income groups,9970.0,3.998695,16.43209629
2017,7,Province 10,Highest quintile,Food purchased from stores,C1005,8305.0,3.91934,55 to 64 years,"Under $10,000",30.0,1.477121,276.83333333
2017,7,Province 10,Highest quintile,Food purchased from restaurants,C1006,4238.0,3.627161,55 to 64 years,"$10,000 and over",9940.0,3.997386,0.42635815
2017,7,Province 10,Highest quintile,Shelter,C1007,23616.0,4.373206,55 to 64 years,"$15,000 and over",9890.0,3.995196,2.38786653
2017,7,Province 10,Highest quintile,Principal accommodation,C1008,19585.0,4.291924,55 to 64 years,"$20,000 and over",9760.0,3.98945,2.00665984
2017,7,Province 10,Highest quintile,Owned living quarters,C1010,15681.0,4.195374,55 to 64 years,"$30,000 and over",9590.0,3.981819,1.63514077
2017,7,Province 10,Highest quintile,"Water, fuel and electricity for principal accommodation",C1011,3324.0,3.521661,55 to 64 years,"$35,000 and over",9440.0,3.974972,0.35211864
2017,7,Province 10,Highest quintile,Other accommodation,C1012,4031.0,3.605413,55 to 64 years,"$40,000 and over",9270.0,3.96708,0.43484358
2017,7,Province 10,Highest quintile,Household operations,C1013,6662.0,3.823605,55 to 64 years,"$45,000 and over",9060.0,3.957128,0.73532009
2017,7,Province 10,Highest quintile,Communications,C1014,3304.0,3.51904,55 to 64 years,"$50,000 and over",8770.0,3.943,0.37673888
2017,7,Province 10,Highest quintile,Household furnishings and equipment,C1015,5009.0,3.699751,55 to 64 years,"$60,000 and over",8010.0,3.903633,0.62534332
2017,7,Province 10,Highest quintile,Household furnishings,C1016,2226.0,3.347525,55 to 64 years,"$70,000 and over",7100.0,3.851258,0.31352113
2017,7,Province 10,Highest quintile,Household equipment,C1017,2618.0,3.41797,55 to 64 years,"$75,000 and over",6650.0,3.822822,0.39368421
2017,7,Province 10,Highest quintile,Household appliances,C1018,1417.0,3.15137,55 to 64 years,"$80,000 and over",6210.0,3.793092,0.22818035
2017,7,Province 10,Highest quintile,Clothing and accessories,C1019,6553.0,3.81644,55 to 64 years,"$90,000 and over",5370.0,3.729974,1.22029795
2017,7,Province 10,Highest quintile,Transportation,C1020,20811.0,4.318293,55 to 64 years,Median total income,95030.0,4.977861,0.218994
2017,7,Province 10,All quintiles,Total expenditure,C919,85240.0,4.930643,Total all ages,All income groups,40560.0,4.608098,2.10157791
2017,7,Province 10,All quintiles,Food purchased from stores,C920,6212.0,3.793231,Total all ages,"Under $10,000",120.0,2.079181,51.76666667
2017,7,Province 10,All quintiles,Food purchased from restaurants,C921,2533.0,3.403635,Total all ages,"$10,000 and over",40440.0,4.606811,0.062636
2017,7,Province 10,All quintiles,Shelter,C922,15779.0,4.198079,Total all ages,"$15,000 and over",40310.0,4.605413,0.39144133
2017,7,Province 10,All quintiles,Principal accommodation,C923,14049.0,4.147645,Total all ages,"$20,000 and over",40030.0,4.602386,0.35096178
2017,7,Province 10,All quintiles,Rented living quarters,C924,3038.0,3.482588,Total all ages,"$25,000 and over",39770.0,4.599556,0.07638924
2017,7,Province 10,All quintiles,Owned living quarters,C925,8712.0,3.940118,Total all ages,"$30,000 and over",39210.0,4.593397,0.22218822
2017,7,Province 10,All quintiles,"Water, fuel and electricity for principal accommodation",C926,2299.0,3.361539,Total all ages,"$35,000 and over",37560.0,4.574726,0.06120873
2017,7,Province 10,All quintiles,Other accommodation,C927,1730.0,3.238046,Total all ages,"$40,000 and over",36140.0,4.557988,0.0478694
2017,7,Province 10,All quintiles,Household operations,C928,4413.0,3.644734,Total all ages,"$45,000 and over",34800.0,4.541579,0.12681034
